Time (ms),Marker 1
71850,4.96578E-05
71867,-0.0001186943
71883,-0.0002155876
71900,-0.0002458667
71917,-0.0002107429
71933,-0.0001102161
71950,5.208014E-05
71967,0.0002737236
71983,0.0005547141
72000,0.0008926296
72017,0.001281414
72033,0.001708956
72050,0.002159509
72067,0.002610063
72083,0.003027915
72100,0.003369464
72117,0.003578996
72133,0.003586263
72150,0.003306484
72167,0.002674255
72183,0.001712589
72200,0.0005910489
72217,-0.0004311752
72233,-0.001169986
72250,-0.001627807
72267,-0.001937865
72283,-0.002221279
72300,-0.002559194
72317,-0.00305335
72333,-0.003799428
72350,-0.004750194
72367,-0.005648879
72383,-0.006153936
72400,-0.006035241
72417,-0.005286741
72433,-0.004124021
72450,-0.002871675
72467,-0.00177557
72483,-0.0008829403
72500,-9.689324E-05
72517,0.0006794643
72533,0.001511535
72550,0.00249258
72567,0.00370738
72583,0.005096588
72600,0.006398591
72617,0.007271842
72633,0.007476529
72650,0.006986007
72667,0.005997695
72683,0.004816808
72700,0.003660145
72717,0.002531338
72733,0.001312905
72750,-1.574517E-05
72767,-0.001292315
72783,-0.002290316
72800,-0.003019438
72817,-0.00374856
72833,-0.004746561
